checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0.508,0.2941176470588235,0.8289115646258503,0.62,0.052217453505007144,0.6402317880794702,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.6927927927927927,0.7321428571428572,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,0
0.508,0.16176470588235292,0.6811676082862523,0.62,0.06344228018047761,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.6485530546623793,0.7001101321585903,1.0,0.6927927927927927,0.16071428571428575,0.7247852760736196,0.6094444444444445,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.2941176470588235,0.6811676082862523,0.7782918149466191,0.056784417299438755,0.6701923076923078,0.6932352941176471,1.0,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.23214285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,0
0.8827848101265823,0.2941176470588235,0.8289115646258503,0.7782918149466191,0.11962143721800374,0.8244565217391304,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.6939914163090128,0.6071428571428572,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.38235294117647056,0.3829268292682927,0.65,0.43039506988004844,0.8244565217391304,0.5936416184971098,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.6927927927927927,0.10714285714285715,0.5907142857142857,0.7390756302521009,0.6666666666666667,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.2941176470588235,0.6811676082862523,0.8336538461538462,0.6783867062837019,0.6402317880794702,0.7468503937007873,1.0,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.5658064516129032,0.44642857142857145,0.7247852760736196,0.5935779816513762,0.0,0.6557046979865772,0.0,0.7202469135802468,0.6926348547717843,0
0.8827848101265823,0.2941176470588235,0.6811676082862523,0.7782918149466191,0.17497523935292178,0.8234375,0.7468503937007873,0.6666666666666667,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.21428571428571425,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,1.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.07352941176470588,0.8289115646258503,0.62,0.10366457576758006,0.6402317880794702,0.6932352941176471,1.0,0.7335154826958106,0.7001101321585903,1.0,0.6927927927927927,0.5178571428571428,0.7247852760736196,0.7390756302521009,0.6666666666666667,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.508,0.029411764705882346,0.6811676082862523,0.7782918149466191,0.13189171343677783,0.8234375,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.7869257950530035,0.44642857142857145,0.7247852760736196,0.6094444444444445,0.0,0.7047543581616481,1.0,0.6862646566164153,0.6926348547717843,1
0.508,0.08823529411764706,0.8289115646258503,0.62,0.10955210740618465,0.6402317880794702,0.5936416184971098,0.0,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.7869257950530035,0.5178571428571428,0.7247852760736196,0.6094444444444445,0.3333333333333333,0.7199004975124378,1.0,0.6862646566164153,0.886842105263158,1
0.61,0.1176470588235294,0.8289115646258503,0.8336538461538462,0.08550676791020138,0.6701923076923078,0.5936416184971098,0.6666666666666667,0.7335154826958106,0.7001101321585903,1.0,0.6939914163090128,0.44642857142857145,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.08823529411764706,0.8289115646258503,0.6796703296703297,0.10008803785627819,0.8244565217391304,0.6932352941176471,0.3333333333333333,0.7279569892473119,0.7001101321585903,0.0,0.6927927927927927,0.125,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.6862646566164153,0.886842105263158,1
0.508,0.029411764705882346,0.6811676082862523,0.6796703296703297,0.06184659403543523,0.6402317880794702,0.6932352941176471,0.0,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.7869257950530035,0.30357142857142855,0.5907142857142857,0.7390756302521009,0.0,0.7199004975124378,0.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.029411764705882346,0.3829268292682927,0.7782918149466191,0.00968416419060196,0.6402317880794702,0.7468503937007873,1.0,0.7279569892473119,0.7001101321585903,1.0,0.6927927927927927,0.35714285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,1
0.7765625,0.1176470588235294,0.434,0.7782918149466191,0.008748761967646089,0.8714285714285714,0.6932352941176471,0.6666666666666667,0.6485530546623793,0.7001101321585903,0.6666666666666667,0.7869257950530035,0.41071428571428575,0.7247852760736196,0.6094444444444445,0.3333333333333333,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.044117647058823525,0.6811676082862523,0.7782918149466191,0.11912622427643886,0.6402317880794702,0.6932352941176471,0.6666666666666667,0.7335154826958106,0.8056603773584906,0.3333333333333333,0.7869257950530035,0.26785714285714285,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.8235294117647058,0.6820224719101123,0.65,0.36238582590513924,0.6402317880794702,0.7468503937007873,0.6666666666666667,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.7857142857142858,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,0
0.61,0.20588235294117646,0.6811676082862523,0.65,0.09150434686915374,0.8714285714285714,0.5936416184971098,0.6666666666666667,0.7279569892473119,0.7001101321585903,0.6666666666666667,0.7869257950530035,0.30357142857142855,0.5907142857142857,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.508,0.2941176470588235,0.6811676082862523,0.6796703296703297,0.20743919885550788,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.14285714285714285,0.5979166666666667,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.20588235294117646,0.6811676082862523,0.62,0.3090128755364807,0.6701923076923078,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.19642857142857145,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.1176470588235294,0.8289115646258503,0.65,0.055793991416309016,0.8244565217391304,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.6785714285714286,0.7247852760736196,0.6094444444444445,0.0,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,1
0.7765625,0.1176470588235294,0.6811676082862523,0.6796703296703297,0.06734896005282272,0.6402317880794702,0.5936416184971098,1.0,0.6485530546623793,0.7001101321585903,0.0,0.6939914163090128,0.25000000000000006,0.5907142857142857,0.7390756302521009,0.0,0.6557046979865772,0.0,0.7202469135802468,0.6926348547717843,1
0.61,0.6029411764705882,0.8289115646258503,0.7782918149466191,0.24738637614174097,0.6402317880794702,0.5936416184971098,1.0,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6939914163090128,0.10714285714285715,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,0
0.8827848101265823,0.6470588235294117,0.8289115646258503,0.5627450980392157,0.32243864861890614,0.6402317880794702,0.6932352941176471,0.0,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.5658064516129032,0.21428571428571425,0.5907142857142857,0.5935779816513762,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.7765625,0.20588235294117646,0.6811676082862523,0.7782918149466191,0.10179377132166832,0.6402317880794702,0.6932352941176471,1.0,0.7335154826958106,0.5642857142857143,0.3333333333333333,0.7869257950530035,0.32142857142857145,0.5979166666666667,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,0
0.7765625,0.08823529411764706,0.6811676082862523,0.6692307692307692,0.0536480686695279,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.32142857142857145,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.61,0.07352941176470588,0.6811676082862523,0.7782918149466191,0.011444921316165951,0.6402317880794702,0.6932352941176471,1.0,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.7869257950530035,0.0892857142857143,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.38235294117647056,0.6811676082862523,0.7782918149466191,0.11461428414218112,0.8234375,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.19642857142857145,0.5907142857142857,0.7390756302521009,0.0,0.6557046979865772,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.1176470588235294,0.6811676082862523,0.7782918149466191,0.04996148343787829,0.8234375,0.6932352941176471,0.6666666666666667,0.6019607843137255,0.7001101321585903,0.0,0.6927927927927927,0.125,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.61,0.20588235294117646,0.6820224719101123,0.6391304347826087,0.32761087267525035,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,1.0,0.7869257950530035,0.44642857142857145,0.7247852760736196,0.7390756302521009,0.0,0.7199004975124378,1.0,0.7202469135802468,0.6926348547717843,1
0.508,0.38235294117647056,0.8289115646258503,0.8336538461538462,0.3266754704522945,0.6701923076923078,0.7754285714285714,0.0,0.7279569892473119,0.7001101321585903,1.0,0.6927927927927927,0.0892857142857143,0.7247852760736196,0.6094444444444445,0.3333333333333333,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.6470588235294117,0.8289115646258503,0.8336538461538462,0.324254429404644,0.6402317880794702,0.7468503937007873,1.0,0.6485530546623793,0.7001101321585903,1.0,0.5658064516129032,0.6964285714285714,0.5979166666666667,0.5935779816513762,0.3333333333333333,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,0
0.8827848101265823,0.10294117647058824,0.8289115646258503,0.62,0.06289204357873886,0.6402317880794702,0.5936416184971098,1.0,0.6485530546623793,0.7001101321585903,1.0,0.6927927927927927,0.28571428571428575,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.6557046979865772,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.47058823529411764,0.6811676082862523,0.7782918149466191,0.1127434796962694,0.8234375,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.6927927927927927,0.35714285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.029411764705882346,0.6811676082862523,0.8336538461538462,0.06063607351160999,0.8234375,0.6301587301587303,0.0,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.6939914163090128,0.07142857142857145,0.7247852760736196,0.6094444444444445,0.0,0.6826086956521739,0.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.10294117647058824,0.8289115646258503,0.62,0.38395510069329813,0.6402317880794702,0.6932352941176471,0.0,0.7335154826958106,0.7001101321585903,1.0,0.6939914163090128,0.35714285714285715,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.1176470588235294,0.6811676082862523,0.7782918149466191,0.10030813249697369,0.6701923076923078,0.6932352941176471,1.0,0.6485530546623793,0.5642857142857143,0.3333333333333333,0.7869257950530035,0.16071428571428575,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.2941176470588235,0.6820224719101123,0.6796703296703297,0.11461428414218112,0.8244565217391304,0.5936416184971098,1.0,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6939914163090128,0.17857142857142855,0.5907142857142857,0.7390756302521009,0.0,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.338235294117647,0.6820224719101123,0.8336538461538462,0.3144602178936943,0.6402317880794702,0.7468503937007873,0.0,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.19642857142857145,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.6557046979865772,0.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.1176470588235294,0.6811676082862523,0.7782918149466191,0.055683944095961266,0.6402317880794702,0.6932352941176471,0.6666666666666667,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.10714285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.20588235294117646,0.6811676082862523,0.8336538461538462,0.17211400902388027,0.8244565217391304,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.0,0.6939914163090128,0.21428571428571425,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.61,0.47058823529411764,0.6820224719101123,0.62,0.10867172884340266,0.6402317880794702,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.6785714285714286,0.5907142857142857,0.5935779816513762,0.3333333333333333,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,0
0.8827848101265823,0.029411764705882346,0.434,0.62,0.029327610872675252,0.8244565217391304,0.6932352941176471,0.0,0.7335154826958106,0.8056603773584906,0.3333333333333333,0.7869257950530035,0.125,0.5979166666666667,0.7390756302521009,0.0,0.7199004975124378,1.0,0.6862646566164153,0.6926348547717843,1
0.61,0.1176470588235294,0.6811676082862523,0.7782918149466191,0.3421371189611533,0.8244565217391304,0.6301587301587303,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.0,0.5658064516129032,0.5892857142857142,0.7247852760736196,0.7390756302521009,0.0,0.6557046979865772,0.0,0.7202469135802468,0.6926348547717843,0
0.8827848101265823,0.47058823529411764,0.8289115646258503,0.7782918149466191,0.5126004181798173,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.21428571428571425,0.5979166666666667,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.7765625,0.20588235294117646,0.6811676082862523,0.62,0.09414548255749973,0.6402317880794702,0.7468503937007873,0.6666666666666667,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.07142857142857145,0.7247852760736196,0.7390756302521009,0.0,0.6557046979865772,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.47058823529411764,0.8289115646258503,0.6796703296703297,0.32898646417959726,0.6402317880794702,0.5936416184971098,1.0,0.6485530546623793,0.5642857142857143,1.0,0.5658064516129032,0.07142857142857145,0.7247852760736196,0.6094444444444445,0.3333333333333333,0.7199004975124378,0.0,0.7202469135802468,0.6926348547717843,0
0.61,0.07352941176470588,0.6811676082862523,0.65,0.0627819962583911,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.7279569892473119,0.7001101321585903,0.0,0.7869257950530035,0.14285714285714285,0.5907142857142857,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.61,0.16176470588235292,0.8289115646258503,0.7782918149466191,0.07081545064377683,0.8244565217391304,0.7468503937007873,1.0,0.7335154826958106,0.8056603773584906,1.0,0.7869257950530035,0.5535714285714286,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.61,0.47058823529411764,0.3829268292682927,0.65,0.09370529327610873,0.6402317880794702,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.75,0.7247852760736196,0.5935779816513762,0.0,0.6557046979865772,0.0,0.7202469135802468,0.6926348547717843,0
0.61,0.6470588235294117,0.3829268292682927,0.65,0.7797402883239792,0.6402317880794702,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.10714285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,0
0.8827848101265823,0.2941176470588235,0.6811676082862523,0.7782918149466191,0.16127434796962695,0.6402317880794702,0.5936416184971098,1.0,0.6485530546623793,0.7001101321585903,1.0,0.6939914163090128,0.125,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.338235294117647,0.6811676082862523,0.6391304347826087,0.2718168812589414,0.8244565217391304,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.6939914163090128,0.5178571428571428,0.7247852760736196,0.7390756302521009,1.0,0.7047543581616481,1.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.1176470588235294,0.6811676082862523,0.7782918149466191,0.10570045119401342,0.6402317880794702,0.5936416184971098,0.3333333333333333,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.6927927927927927,0.17857142857142855,0.5907142857142857,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.61,0.1176470588235294,0.6811676082862523,0.62,0.041652910751623196,0.8714285714285714,0.6932352941176471,1.0,0.7279569892473119,0.7001101321585903,0.0,0.7869257950530035,0.0535714285714286,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.47058823529411764,0.6811676082862523,0.5627450980392157,0.08633212281280951,0.6402317880794702,0.6932352941176471,1.0,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.32142857142857145,0.5979166666666667,0.5935779816513762,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,0
0.8827848101265823,0.47058823529411764,0.6811676082862523,0.7782918149466191,0.11797072741278751,0.8244565217391304,0.6932352941176471,1.0,0.6485530546623793,0.7001101321585903,1.0,0.6927927927927927,0.10714285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.47058823529411764,0.6811676082862523,0.8336538461538462,0.4337515131506548,0.6402317880794702,0.6932352941176471,0.0,0.6485530546623793,0.7001101321585903,0.3333333333333333,0.6939914163090128,0.19642857142857145,0.5907142857142857,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.044117647058823525,0.8289115646258503,0.7782918149466191,0.02641135688345989,0.8244565217391304,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6939914163090128,0.48214285714285715,0.7247852760736196,0.6094444444444445,0.3333333333333333,0.7199004975124378,0.0,0.7202469135802468,0.6926348547717843,1
0.508,0.058823529411764705,0.8289115646258503,0.5923076923076923,0.05029162539892153,0.6402317880794702,0.7468503937007873,0.6666666666666667,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.5714285714285714,0.5907142857142857,0.5935779816513762,0.3333333333333333,0.6557046979865772,1.0,0.7202469135802468,0.6926348547717843,1
0.61,0.5588235294117647,0.8289115646258503,0.65,0.3138549576317817,0.6402317880794702,0.7754285714285714,0.3333333333333333,0.6485530546623793,0.7001101321585903,0.0,0.7869257950530035,0.39285714285714285,0.5907142857142857,0.7390756302521009,0.3333333333333333,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.47058823529411764,0.6811676082862523,0.5627450980392157,0.09502586112028172,0.8244565217391304,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.37499999999999994,0.7247852760736196,0.7390756302521009,0.0,0.6557046979865772,0.0,0.7202469135802468,0.6926348547717843,0
0.508,0.1176470588235294,0.8289115646258503,0.8336538461538462,0.0702101903818642,0.6402317880794702,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,1.0,0.5658064516129032,0.8392857142857144,0.7247852760736196,0.5935779816513762,0.3333333333333333,0.6557046979865772,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.5588235294117647,0.6811676082862523,0.7782918149466191,0.20441289754594477,0.6402317880794702,0.5936416184971098,1.0,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.6927927927927927,0.26785714285714285,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,0
0.61,0.10294117647058824,0.6820224719101123,0.7782918149466191,0.24876196764608782,0.6402317880794702,0.7754285714285714,0.3333333333333333,0.7335154826958106,0.7001101321585903,1.0,0.6939914163090128,0.5714285714285714,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.7352941176470588,0.3829268292682927,0.8336538461538462,0.5054473423572136,0.8244565217391304,0.6932352941176471,0.3333333333333333,0.7335154826958106,0.7001101321585903,0.3333333333333333,0.6939914163090128,0.35714285714285715,0.7247852760736196,0.7390756302521009,0.0,0.7199004975124378,1.0,0.6862646566164153,0.6926348547717843,1
0.61,0.38235294117647056,0.6811676082862523,0.6796703296703297,0.19709475074281943,0.6402317880794702,0.5936416184971098,0.3333333333333333,0.7279569892473119,0.7001101321585903,0.0,0.6939914163090128,0.0535714285714286,0.7247852760736196,0.7390756302521009,0.0,0.7047543581616481,0.0,0.6862646566164153,0.6926348547717843,1
0.8827848101265823,0.2941176470588235,0.6811676082862523,0.7782918149466191,0.3132496973698691,0.8244565217391304,0.5936416184971098,0.0,0.6485530546623793,0.7001101321585903,0.0,0.6927927927927927,0.44642857142857145,0.7247852760736196,0.7390756302521009,0.3333333333333333,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,0
0.8827848101265823,0.16176470588235292,0.6811676082862523,0.7782918149466191,0.0529877847474414,0.8234375,0.7468503937007873,1.0,0.7335154826958106,0.7001101321585903,0.6666666666666667,0.6939914163090128,0.49999999999999994,0.5979166666666667,0.7390756302521009,0.0,0.7047543581616481,0.0,0.7202469135802468,0.6926348547717843,1
0.8827848101265823,0.20588235294117646,0.6811676082862523,0.65,0.07252118410916694,0.6701923076923078,0.6932352941176471,0.6666666666666667,0.6485530546623793,0.7001101321585903,1.0,0.6939914163090128,0.0892857142857143,0.7247852760736196,0.6094444444444445,0.0,0.7199004975124378,0.0,0.6862646566164153,0.6926348547717843,1
0.508,0.2941176470588235,0.6811676082862523,0.5923076923076923,0.08281060856168151,0.6402317880794702,0.7468503937007873,1.0,0.6485530546623793,0.8056603773584906,1.0,0.7869257950530035,0.6964285714285714,0.7247852760736196,0.7390756302521009,0.0,0.7199004975124378,0.0,0.7202469135802468,0.6926348547717843,1
